"country","countrycode","year","month","cpi_sa","cpi_yoy_nsa","exchange_rate_neer","exchange_rate_reer","exchnage_rate_vs_usd","ind_prod_const","ind_prod_const_sa","time","usa_imp_sa","usa_ip_sa","chn_ip_sa","ln_ip","ln_usa_ip","ln_chn_ip","ln_usa_imports","ln_er_usd","cc"
"Malaysia","MYS",2003,3,84.06339889238,0.67707063578,99.19175733018,98.4913752381,3.8,6561254376.01696,6363943113.22403,518,105340,252063778904.705,87943500257.8721,22.5739140085423,26.2529479833274,25.1999604027029,11.5649484930374,1.33500106673234,"MYS"
"Singapore","SGP",2003,3,87.85462227794,0.76554386899,90.34478750027,93.14555380952,1.75485714286,3552222359.78087,3373436153.20961,518,105340,252063778904.705,87943500257.8721,21.9391976918736,26.2529479833274,25.1999604027029,11.5649484930374,0.562387453524891,"SGP"
"Thailand","THA",2003,3,80.93431807203,1.8612716738,87.93751952381,83.06479047619,42.77542857143,8191845170.39603,7457940352.98878,518,105340,252063778904.705,87943500257.8721,22.732545120949,26.2529479833274,25.1999604027029,11.5649484930374,3.75596383893157,"THA"
"Philippines","PHL",2003,3,68.56088643653,3.05109316791,97.73058625648,79.31162380952,54.51928571429,7117608515.40971,6405611346.58518,518,105340,252063778904.705,87943500257.8721,22.5804402160751,26.2529479833274,25.1999604027029,11.5649484930374,3.99855450539053,"PHL"
"Philippines","PHL",2003,4,68.91640311329,3.29988064619,101.23038461889,82.25966318182,52.808,6536722078.06556,6273118564.49268,519,103175,250306445149.819,88196216644.1603,22.5595394466464,26.2459517847523,25.2028299038482,11.5441818546208,3.96666269438647,"PHL"
"Singapore","SGP",2003,4,88.03338440823,0.86314669504,89.07791214141,91.93826363636,1.77722727273,3001556714.04595,2983622275.09423,519,103175,250306445149.819,88196216644.1603,21.8164039278621,26.2459517847523,25.2028299038482,11.5441818546208,0.575054437859911,"SGP"
"Malaysia","MYS",2003,4,84.19769543717,1.00699757627,99.31634061247,98.60467227273,3.8,6662508301.57278,6589373614.28342,519,103175,250306445149.819,88196216644.1603,22.6087241299999,26.2459517847523,25.2028299038482,11.5441818546208,1.33500106673234,"MYS"
"Thailand","THA",2003,4,81.008387143,1.52852397315,87.60247454545,83.00160363636,42.91113636364,7129369011.07775,7929730508.83632,519,103175,250306445149.819,88196216644.1603,22.7938848882624,26.2459517847523,25.2028299038482,11.5441818546208,3.75913138114264,"THA"
"Thailand","THA",2003,5,81.16912245806,1.75717947376,87.22935636364,83.11768727273,42.18509090909,7511024525.86392,7565282633.40903,520,102613,250356731517.404,89177917148.5733,22.746835544151,26.2461526637867,25.213899280284,11.5387199093453,3.74206686262511,"THA"
"Singapore","SGP",2003,5,87.47504294934,-0.08750530335,89.45504635991,91.8520725,1.7355,3074663826.19139,3075658281.29512,520,102613,250356731517.404,89177917148.5733,21.846784790512,26.2461526637867,25.213899280284,11.5387199093453,0.551295556319704,"SGP"
"Philippines","PHL",2003,5,69.18332099679,3.36980746351,99.92270182905,81.25663204545,52.56613636364,6921646825.70325,6323209247.03109,520,102613,250356731517.404,89177917148.5733,22.5674927084741,26.2461526637867,25.213899280284,11.5387199093453,3.96207211705038,"PHL"
"Malaysia","MYS",2003,5,84.27487187064,0.99254001429,97.23810423721,96.88433954545,3.8,7016897041.01814,7011290350.11043,520,102613,250356731517.404,89177917148.5733,22.6707875938226,26.2461526637867,25.213899280284,11.5387199093453,1.33500106673234,"MYS"
"Thailand","THA",2003,6,81.00707810619,1.56469638555,88.2136247619,83.87171857143,41.66895238095,7583616064.69933,7953201470.48151,521,103398,250771392366.682,90825798013.4928,22.79684038524,26.2478075736756,25.2322092012908,11.5463408985096,3.72975630427239,"THA"
"Philippines","PHL",2003,6,69.41098625036,3.88928055863,98.13564462077,80.56003809524,53.4170952381,6977635879.9051,6243761075.73362,521,103398,250771392366.682,90825798013.4928,22.5548485742508,26.2478075736756,25.2322092012908,11.5463408985096,3.97813083027864,"PHL"
"Singapore","SGP",2003,6,87.21386451223,-0.32502852291,89.21667134576,91.44650238095,1.73514285714,3225726991.59395,3118328413.79962,521,103398,250771392366.682,90825798013.4928,21.8605629303867,26.2478075736756,25.2322092012908,11.5463408985096,0.551089748418424,"SGP"
"Malaysia","MYS",2003,6,84.23249327016,0.70713933405,97.04724993606,96.77894190476,3.8,6480251235.57231,6672159683.68964,521,103398,250771392366.682,90825798013.4928,22.6212094351232,26.2478075736756,25.2322092012908,11.5463408985096,1.33500106673234,"MYS"
"Malaysia","MYS",2003,7,84.33310265377,0.8017604053,97.64440596984,97.55562391304,3.8,7128276359.12954,6942611523.74237,522,105082,251856448480.066,92622883962.3675,22.660943840933,26.2521251132576,25.2518020750911,11.562496276736,1.33500106673234,"MYS"
"Singapore","SGP",2003,7,87.75827645447,0.26790450928,88.5887509258,91.54144608696,1.75447826087,3103943970.59658,3053744946.48538,522,105082,251856448480.066,92622883962.3675,21.8396345256795,26.2521251132576,25.2518020750911,11.562496276736,0.562171525465652,"SGP"
"Philippines","PHL",2003,7,69.41098625036,3.6457112235,98.02888378858,80.39396782609,53.77391304348,6942642721.02894,6407013816.0041,522,105082,251856448480.066,92622883962.3675,22.5806591359931,26.2521251132576,25.2518020750911,11.562496276736,3.98478846190404,"PHL"
"Thailand","THA",2003,7,81.0439506533,1.70462767183,88.43795456522,84.132355,41.77860869565,7536321577.27626,8291075307.51549,522,105082,251856448480.066,92622883962.3675,22.838445509083,26.2521251132576,25.2518020750911,11.562496276736,3.73238445484751,"THA"
"Philippines","PHL",2003,8,69.5343516587,3.32811145924,96.11375500886,78.7699547619,55.01714285714,6928645457.47848,6311213978.94664,523,101990,251475401512.863,93965402067.4843,22.5655938846854,26.2506110145969,25.2661924883527,11.5326300482446,4.0076448249794,"PHL"
"Malaysia","MYS",2003,8,84.47029724623,0.91460407268,98.12388675226,97.61355809524,3.8,6915643115.46232,6846861711.2482,523,101990,251475401512.863,93965402067.4843,22.647056239897,26.2506110145969,25.2661924883527,11.5326300482446,1.33500106673234,"MYS"
"Thailand","THA",2003,8,81.29022440125,2.194741622,89.17791714286,85.10511857143,41.63414285714,7306448370.96413,7703794294.71257,523,101990,251475401512.863,93965402067.4843,22.7649788099841,26.2506110145969,25.2661924883527,11.5326300482446,3.72892057240105,"THA"
"Singapore","SGP",2003,8,87.86158703626,0.45655434191,89.15107855409,92.04029380952,1.7529047619,3586289279.38606,3562316925.19462,523,101990,251475401512.863,93965402067.4843,21.9936769918016,26.2506110145969,25.2661924883527,11.5326300482446,0.561274275826621,"SGP"
"Malaysia","MYS",2003,9,84.54682142237,0.8893231594,97.1550948256,96.52879,3.8,7067524003.79605,6991244619.05126,524,105721,252963286389.035,95117589188.1208,22.6679244344307,26.2565102020572,25.2783797440553,11.5685588276217,1.33500106673234,"MYS"
"Thailand","THA",2003,9,81.22182354577,1.64667021717,90.68168954545,86.15805818182,40.47786363636,7927875938.26726,8311441597.19043,524,105721,252963286389.035,95117589188.1208,22.8408989081679,26.2565102020572,25.2783797440553,11.5685588276217,3.7007552478049,"THA"
"Singapore","SGP",2003,9,87.95445048057,0.68834465071,88.6640821411,91.42399795455,1.74627272727,3430377172.87181,3155033249.60593,524,105721,252963286389.035,95117589188.1208,21.8722648715864,26.2565102020572,25.2783797440553,11.5685588276217,0.557483646404842,"SGP"
"Philippines","PHL",2003,9,69.79341901622,3.57327119913,95.03441181016,77.68774454545,55.00627272727,6690691977.12063,6005680773.75385,524,105721,252963286389.035,95117589188.1208,22.5159716538718,26.2565102020572,25.2783797440553,11.5685588276217,4.00744722831604,"PHL"
"Thailand","THA",2003,10,81.40468865554,1.30222682525,90.52749521739,85.9370823913,39.70273913043,8223741452.61159,8367852234.72068,525,107040,253338686224.049,96933967256.3845,22.8476630857384,26.2579931111672,25.2972958337002,11.5809578753621,3.68142018104176,"THA"
"Philippines","PHL",2003,10,69.93584998766,3.61047419666,93.4153761061,76.24066608696,54.97695652174,6809668717.29956,5905520703.54197,525,107040,253338686224.049,96933967256.3845,22.4991534628168,26.2579931111672,25.2972958337002,11.5809578753621,4.00691412510704,"PHL"
"Malaysia","MYS",2003,10,84.44018789471,0.75938990986,95.38108785357,94.79740891304,3.8,7391536565.57466,7119859582.36059,525,107040,253338686224.049,96933967256.3845,22.6861538405973,26.2579931111672,25.2972958337002,11.5809578753621,1.33500106673234,"MYS"
"Singapore","SGP",2003,10,87.89408924177,0.64733092301,87.75293783298,90.35132978261,1.73382608696,3907873540.54961,3687101192.86117,525,107040,253338686224.049,96933967256.3845,22.0281064016751,26.2579931111672,25.2972958337002,11.5809578753621,0.550330577457564,"SGP"
"Thailand","THA",2003,11,81.89571945215,1.82820723401,90.07522,85.54225475,39.9045,7916877220.2619,8014975837.85275,526,107742,255296089805.046,98719070784.2868,22.8045776083874,26.2656898449976,25.3155439844203,11.58749475927,3.6864890994913,"THA"
"Singapore","SGP",2003,11,88.01365092631,0.55968169761,87.97456484255,90.62963875,1.7285,3274402900.44588,3234651699.41463,526,107742,255296089805.046,98719070784.2868,21.8971870927704,26.2656898449976,25.3155439844203,11.58749475927,0.547253980379542,"SGP"
"Malaysia","MYS",2003,11,84.63845393644,1.04717916362,95.30159273134,94.7742835,3.8,7108025574.01837,7252558534.47965,526,107742,255296089805.046,98719070784.2868,22.7046201448655,26.2656898449976,25.3155439844203,11.58749475927,1.33500106673234,"MYS"
"Philippines","PHL",2003,11,70.1422066707,3.91274008108,92.70542802058,75.7232305,55.41225,6697690608.89587,5876811810.43502,526,107742,255296089805.046,98719070784.2868,22.4942802426987,26.2656898449976,25.3155439844203,11.58749475927,4.01480068844358,"PHL"
"Malaysia","MYS",2003,12,84.84079167525,1.21723227019,94.24537331413,93.63881065217,3.8,7442163528.35257,7253972460.11809,527,111017,255096288889.992,100346655172.798,22.7048150812901,26.2649069143207,25.3318965800219,11.6174386217209,1.33500106673234,"MYS"
"Thailand","THA",2003,12,82.13170162797,1.87094733683,89.40042978261,84.64749413043,39.71573913043,8625194659.80742,8750714196.82492,527,111017,255096288889.992,100346655172.798,22.8924011564793,26.2649069143207,25.3318965800219,11.6174386217209,3.68174756077507,"THA"
"Philippines","PHL",2003,12,70.39118049481,3.92244519505,91.67533098378,74.9297573913,55.45108695652,6536722078.06556,5911945305.59841,527,111017,255096288889.992,100346655172.798,22.5002407691284,26.2649069143207,25.3318965800219,11.6174386217209,4.01550131606629,"PHL"
